conversationId,timestamp,turnIndex,userUtterance,agentResponse,intent,intentConfidence,sentimentOverall,sentimentScore,latencyMs,ttsEnabled,bargeInDetected
conv-20260617-000047,2026-06-17T17:59:37.309Z,10,[MASKED],Processando sua solicitação sobre cotacao_seguro.,cotacao_seguro,0.83,neutral,0.5514298683620548,2372,True,False
conv-20260602-000048,2026-06-03T01:53:29.309Z,1,[MASKED],Processando sua solicitação sobre saque_exterior.,saque_exterior,0.87,neutral,0.47693252774874084,2086,True,False
conv-20260602-000048,2026-06-03T01:53:37.309Z,2,[MASKED],Processando sua solicitação sobre cartao_desbloqueio.,cartao_desbloqueio,0.89,neutral,0.5772873710817499,2354,False,False
conv-20260602-000048,2026-06-03T01:53:48.309Z,3,[MASKED],Processando sua solicitação sobre fatura.,fatura,0.9,neutral,0.45811589909585015,2767,False,False
conv-20260602-000048,2026-06-03T01:53:53.309Z,4,[MASKED],Processando sua solicitação sobre seguros.,seguros,0.92,neutral,0.5521550049666133,2563,False,False
conv-20260603-000049,2026-06-04T04:10:17.309Z,1,[MASKED],Processando sua solicitação sobre cartao_desbloqueio.,cartao_desbloqueio,0.9,positive,0.8351052027039119,2716,True,False
conv-20260603-000049,2026-06-04T04:10:28.309Z,2,[MASKED],Processando sua solicitação sobre emprestimo_simulacao.,emprestimo_simulacao,0.92,neutral,0.4093959762550664,1473,False,False
conv-20260603-000049,2026-06-04T04:10:43.309Z,3,[MASKED],Processando sua solicitação sobre fatura.,fatura,0.8,positive,0.8737699922635033,2761,False,False
conv-20260603-000049,2026-06-04T04:10:56.309Z,4,[MASKED],Processando sua solicitação sobre limite.,limite,0.94,neutral,0.5928579646252061,2910,False,False
conv-20260603-000049,2026-06-04T04:11:09.309Z,5,[MASKED],Você possui R$ 68350.00 investidos.,investimentos,0.78,negative,0.10812684659437509,1265,False,False
conv-20260627-000050,2026-06-27T21:05:37.309Z,1,[MASKED],Processando sua solicitação sobre pagamento_boleto.,pagamento_boleto,0.96,neutral,0.5326668952880553,2699,False,False
conv-20260627-000050,2026-06-27T21:05:43.309Z,2,[MASKED],Processando sua solicitação sobre cambio.,cambio,0.99,neutral,0.40176073925900746,2672,False,False
conv-20260627-000050,2026-06-27T21:05:56.309Z,3,[MASKED],Processando sua solicitação sobre cambio.,cambio,0.84,negative,0.2592413171306069,1498,True,False
conv-20260627-000050,2026-06-27T21:06:07.309Z,4,[MASKED],Processando sua solicitação sobre cartao_desbloqueio.,cartao_desbloqueio,0.94,negative,0.18911137951434362,601,True,False
conv-20260627-000050,2026-06-27T21:06:20.309Z,5,[MASKED],Processando sua solicitação sobre cotacao_seguro.,cotacao_seguro,0.98,neutral,0.5546637036472184,1812,True,False
conv-20260627-000050,2026-06-27T21:06:26.309Z,6,[MASKED],Processando sua solicitação sobre cotacao_seguro.,cotacao_seguro,0.95,neutral,0.5757274463418482,2237,False,False
conv-20260627-000050,2026-06-27T21:06:30.309Z,7,[MASKED],Processando sua solicitação sobre resgate.,resgate,0.77,neutral,0.4108536141782882,597,False,False
conv-20260627-000050,2026-06-27T21:06:42.309Z,8,[MASKED],Processando sua solicitação sobre sinistro.,sinistro,0.85,neutral,0.46328084918393336,1559,False,False
conv-20260613-000051,2026-06-13T19:12:54.309Z,1,[MASKED],Processando sua solicitação sobre cambio.,cambio,0.78,neutral,0.4781985130857981,626,False,False
conv-20260613-000051,2026-06-13T19:12:59.309Z,2,[MASKED],Processando sua solicitação sobre cartao_desbloqueio.,cartao_desbloqueio,0.96,negative,0.12827477324491016,2028,True,False
conv-20260613-000051,2026-06-13T19:13:10.309Z,3,[MASKED],Processando sua solicitação sobre previdencia.,previdencia,0.97,positive,0.7687703299697294,848,False,False
conv-20260613-000051,2026-06-13T19:13:21.309Z,4,[MASKED],Processando sua solicitação sobre resgate.,resgate,0.8,positive,0.73627159695473,1159,True,False
conv-20260613-000051,2026-06-13T19:13:32.309Z,5,[MASKED],Processando sua solicitação sobre transferencia_ted.,transferencia_ted,0.81,positive,0.7394835184895833,2751,False,False
conv-20260613-000051,2026-06-13T19:13:40.309Z,6,[MASKED],Processando sua solicitação sobre resgate.,resgate,0.97,positive,0.7635571874467452,1460,False,False
conv-20260613-000051,2026-06-13T19:13:53.309Z,7,[MASKED],Processando sua solicitação sobre cartao_desbloqueio.,cartao_desbloqueio,0.94,positive,0.8917317843859008,2892,True,True
conv-20260613-000051,2026-06-13T19:14:08.309Z,8,[MASKED],Processando sua solicitação sobre sinistro.,sinistro,0.91,positive,0.766312590059468,2286,False,False
conv-20260630-000052,2026-07-01T03:55:56.309Z,1,[MASKED],Processando sua solicitação sobre pagamento_boleto.,pagamento_boleto,0.91,neutral,0.4297265967217365,1567,False,False
conv-20260630-000052,2026-07-01T03:56:11.309Z,2,[MASKED],Processando sua solicitação sobre saque_exterior.,saque_exterior,0.77,positive,0.7727731116148342,1691,True,False
conv-20260625-000053,2026-06-26T06:25:13.309Z,1,[MASKED],Processando sua solicitação sobre sinistro.,sinistro,0.84,neutral,0.583580388806229,675,True,False
conv-20260625-000053,2026-06-26T06:25:17.309Z,2,[MASKED],Processando sua solicitação sobre pagamento_boleto.,pagamento_boleto,0.88,neutral,0.43476996328929,1620,False,False
conv-20260625-000053,2026-06-26T06:25:30.309Z,3,[MASKED],Você possui R$ 68681.00 investidos.,investimentos,0.85,positive,0.8634473530467144,2616,False,False
conv-20260625-000053,2026-06-26T06:25:40.309Z,4,[MASKED],Processando sua solicitação sobre cambio.,cambio,0.79,neutral,0.41541764514824936,527,False,False
conv-20260625-000053,2026-06-26T06:25:45.309Z,5,[MASKED],Processando sua solicitação sobre seguros.,seguros,0.81,neutral,0.562234525874592,1983,True,False
conv-20260625-000053,2026-06-26T06:25:55.309Z,6,[MASKED],Transferência PIX realizada com sucesso.,transferencia_pix,0.76,neutral,0.4086288662670331,1363,True,False
conv-20260625-000053,2026-06-26T06:26:06.309Z,7,[MASKED],Consultando seu extrato dos últimos 30 dias.,extrato,0.97,positive,0.8033281385276293,2844,False,False
conv-20260621-000054,2026-06-22T03:31:02.309Z,1,[MASKED],Processando sua solicitação sobre transferencia_ted.,transferencia_ted,0.91,positive,0.8653028371178526,944,True,False
conv-20260621-000054,2026-06-22T03:31:14.309Z,2,[MASKED],Processando sua solicitação sobre cambio.,cambio,0.93,neutral,0.4186379931602492,659,True,False
conv-20260621-000054,2026-06-22T03:31:25.309Z,3,[MASKED],Seu saldo atual é R$ 24373.00.,saldo,0.92,neutral,0.48579125289542413,2267,False,False
conv-20260621-000054,2026-06-22T03:31:34.309Z,4,[MASKED],Processando sua solicitação sobre limite.,limite,0.77,neutral,0.42677662112492026,2912,False,False
conv-20260621-000054,2026-06-22T03:31:38.309Z,5,[MASKED],Processando sua solicitação sobre cartao_desbloqueio.,cartao_desbloqueio,0.8,neutral,0.5418297674412216,2950,True,False
conv-20260621-000054,2026-06-22T03:31:42.309Z,6,[MASKED],Processando sua solicitação sobre pagamento_boleto.,pagamento_boleto,0.94,positive,0.7817690154347864,529,True,False
conv-20260621-000054,2026-06-22T03:31:55.309Z,7,[MASKED],Processando sua solicitação sobre saque_exterior.,saque_exterior,0.89,positive,0.8223761354022631,1538,False,False
conv-20260621-000054,2026-06-22T03:32:04.309Z,8,[MASKED],Processando sua solicitação sobre previdencia.,previdencia,0.88,neutral,0.4507555290885393,2783,False,False
conv-20260607-000055,2026-06-08T06:29:45.309Z,1,[MASKED],Processando sua solicitação sobre fatura.,fatura,0.97,neutral,0.4870754869105528,521,True,False
conv-20260607-000055,2026-06-08T06:29:53.309Z,2,[MASKED],Você possui R$ 53513.00 investidos.,investimentos,0.9,positive,0.8042011086441119,2994,True,False
conv-20260607-000055,2026-06-08T06:29:58.309Z,3,[MASKED],Transferência PIX realizada com sucesso.,transferencia_pix,0.82,positive,0.7067218702792517,2298,True,False
conv-20260607-000055,2026-06-08T06:30:11.309Z,4,[MASKED],Consultando seu extrato dos últimos 30 dias.,extrato,0.77,positive,0.7551873740250958,1973,False,False
conv-20260607-000055,2026-06-08T06:30:20.309Z,5,[MASKED],Processando sua solicitação sobre emprestimo_simulacao.,emprestimo_simulacao,0.92,positive,0.8838354842218248,2900,False,False
conv-20260607-000055,2026-06-08T06:30:31.309Z,6,[MASKED],Processando sua solicitação sobre saque_exterior.,saque_exterior,0.9,positive,0.7389050386171923,1925,False,False
conv-20260607-000055,2026-06-08T06:30:38.309Z,7,[MASKED],Processando sua solicitação sobre seguros.,seguros,0.87,neutral,0.4679931788847081,2167,True,False
conv-20260607-000055,2026-06-08T06:30:45.309Z,8,[MASKED],Processando sua solicitação sobre previdencia.,previdencia,0.89,positive,0.8539934385467668,2854,False,False
conv-20260627-000056,2026-06-28T01:54:41.309Z,1,[MASKED],Processando sua solicitação sobre pagamento_boleto.,pagamento_boleto,0.88,neutral,0.43569714945041454,2134,False,False
conv-20260627-000056,2026-06-28T01:54:53.309Z,2,[MASKED],Cartão bloqueado por segurança.,cartao_bloqueio,0.87,negative,0.13993330781886185,1248,True,False
conv-20260627-000056,2026-06-28T01:54:59.309Z,3,[MASKED],Processando sua solicitação sobre sinistro.,sinistro,0.79,neutral,0.42133785802107826,1330,True,False
conv-20260627-000056,2026-06-28T01:55:12.309Z,4,[MASKED],Transferência PIX realizada com sucesso.,transferencia_pix,0.95,neutral,0.4742393070767335,527,False,False
conv-20260627-000056,2026-06-28T01:55:24.309Z,5,[MASKED],Cartão bloqueado por segurança.,cartao_bloqueio,0.85,positive,0.8500338771591562,2510,True,False
conv-20260627-000056,2026-06-28T01:55:34.309Z,6,[MASKED],Processando sua solicitação sobre previdencia.,previdencia,0.94,neutral,0.4914392068632054,633,True,False
conv-20260617-000057,2026-06-17T21:20:44.309Z,1,[MASKED],Processando sua solicitação sobre emprestimo_contratacao.,emprestimo_contratacao,0.91,positive,0.8628381328282799,2346,False,False
conv-20260617-000057,2026-06-17T21:20:55.309Z,2,[MASKED],Processando sua solicitação sobre emprestimo_contratacao.,emprestimo_contratacao,0.86,positive,0.7019484582194795,2060,False,False
conv-20260617-000057,2026-06-17T21:21:08.309Z,3,[MASKED],Processando sua solicitação sobre pagamento_boleto.,pagamento_boleto,0.81,neutral,0.5717003964898505,2687,True,False
conv-20260617-000057,2026-06-17T21:21:22.309Z,4,[MASKED],Processando sua solicitação sobre seguros.,seguros,0.95,positive,0.7192603773621542,745,False,False
conv-20260617-000057,2026-06-17T21:21:30.309Z,5,[MASKED],Processando sua solicitação sobre previdencia.,previdencia,0.75,negative,0.12424749784334076,2783,True,False
conv-20260617-000057,2026-06-17T21:21:43.309Z,6,[MASKED],Processando sua solicitação sobre previdencia.,previdencia,0.83,negative,0.20208890510722063,1214,False,False
conv-20260617-000057,2026-06-17T21:21:52.309Z,7,[MASKED],Processando sua solicitação sobre cambio.,cambio,0.9,neutral,0.5857133333942119,1673,False,False
conv-20260617-000057,2026-06-17T21:22:04.309Z,8,[MASKED],Processando sua solicitação sobre emprestimo_simulacao.,emprestimo_simulacao,0.83,positive,0.830602619486088,792,False,False
conv-20260623-000058,2026-06-23T20:19:10.309Z,1,[MASKED],Processando sua solicitação sobre cotacao_seguro.,cotacao_seguro,0.93,positive,0.7166502402781374,720,False,False
conv-20260623-000058,2026-06-23T20:19:14.309Z,2,[MASKED],Processando sua solicitação sobre emprestimo_simulacao.,emprestimo_simulacao,0.86,positive,0.7252823414374547,1767,True,False
conv-20260623-000058,2026-06-23T20:19:22.309Z,3,[MASKED],Transferência PIX realizada com sucesso.,transferencia_pix,0.88,negative,0.12702298159829117,2413,True,False
conv-20260623-000058,2026-06-23T20:19:32.309Z,4,[MASKED],Processando sua solicitação sobre saque_exterior.,saque_exterior,0.82,neutral,0.46943366003282616,2281,True,False
conv-20260623-000058,2026-06-23T20:19:42.309Z,5,[MASKED],Processando sua solicitação sobre cartao_desbloqueio.,cartao_desbloqueio,0.75,neutral,0.5046632480850515,1998,True,False
conv-20260623-000058,2026-06-23T20:19:52.309Z,6,[MASKED],Processando sua solicitação sobre previdencia.,previdencia,0.82,neutral,0.5531738406873276,534,False,False
conv-20260623-000058,2026-06-23T20:20:07.309Z,7,[MASKED],Seu saldo atual é R$ 27083.00.,saldo,0.85,positive,0.749979223554238,2745,False,False
conv-20260623-000058,2026-06-23T20:20:13.309Z,8,[MASKED],Cartão bloqueado por segurança.,cartao_bloqueio,0.93,neutral,0.581990880687857,824,False,False
conv-20260623-000058,2026-06-23T20:20:27.309Z,9,[MASKED],Processando sua solicitação sobre previdencia.,previdencia,0.78,neutral,0.42207127010359274,1601,False,False
conv-20260611-000059,2026-06-11T20:59:10.309Z,1,[MASKED],Seu saldo atual é R$ 32762.00.,saldo,0.86,positive,0.8582849428530591,2221,False,True
conv-20260611-000059,2026-06-11T20:59:13.309Z,2,[MASKED],Cartão bloqueado por segurança.,cartao_bloqueio,0.8,positive,0.868307857588052,2107,False,False
conv-20260611-000059,2026-06-11T20:59:17.309Z,3,[MASKED],Processando sua solicitação sobre sinistro.,sinistro,0.93,neutral,0.40670205831405504,2076,False,False
conv-20260611-000059,2026-06-11T20:59:21.309Z,4,[MASKED],Processando sua solicitação sobre pagamento_boleto.,pagamento_boleto,0.97,neutral,0.4317222872811023,1353,True,False
conv-20260611-000059,2026-06-11T20:59:32.309Z,5,[MASKED],Processando sua solicitação sobre pagamento_boleto.,pagamento_boleto,0.8,positive,0.8775039152087085,1000,True,False
conv-20260602-000060,2026-06-02T20:17:52.309Z,1,[MASKED],Processando sua solicitação sobre cambio.,cambio,0.76,neutral,0.47110353506293134,874,True,False
conv-20260602-000060,2026-06-02T20:18:07.309Z,2,[MASKED],Processando sua solicitação sobre aplicacao.,aplicacao,0.94,neutral,0.5513395046402778,1015,False,False
conv-20260602-000060,2026-06-02T20:18:10.309Z,3,[MASKED],Processando sua solicitação sobre emprestimo_simulacao.,emprestimo_simulacao,0.87,neutral,0.4875000008330118,1967,False,False
conv-20260602-000060,2026-06-02T20:18:20.309Z,4,[MASKED],Processando sua solicitação sobre cotacao_seguro.,cotacao_seguro,0.93,positive,0.7550648925716607,2821,True,True
conv-20260630-000061,2026-06-30T21:14:50.309Z,1,[MASKED],Processando sua solicitação sobre cambio.,cambio,0.82,neutral,0.4819609055532573,2537,False,False
conv-20260630-000061,2026-06-30T21:15:01.309Z,2,[MASKED],Você possui R$ 24414.00 investidos.,investimentos,0.96,neutral,0.4404158057377564,679,False,False
conv-20260630-000061,2026-06-30T21:15:04.309Z,3,[MASKED],Processando sua solicitação sobre saque_exterior.,saque_exterior,0.92,neutral,0.4511877060667956,2091,False,False
conv-20260630-000061,2026-06-30T21:15:18.309Z,4,[MASKED],Você possui R$ 86950.00 investidos.,investimentos,0.87,negative,0.2779534650326933,553,True,False
conv-20260630-000061,2026-06-30T21:15:31.309Z,5,[MASKED],Consultando seu extrato dos últimos 30 dias.,extrato,0.94,neutral,0.411660004889433,1978,False,False
conv-20260619-000062,2026-06-20T04:05:41.309Z,1,[MASKED],Processando sua solicitação sobre saque_exterior.,saque_exterior,0.79,neutral,0.43607930772001363,2378,False,False
conv-20260619-000062,2026-06-20T04:05:54.309Z,2,[MASKED],Processando sua solicitação sobre seguros.,seguros,0.97,negative,0.21001626847902385,2686,False,False
conv-20260619-000062,2026-06-20T04:06:03.309Z,3,[MASKED],Processando sua solicitação sobre emprestimo_contratacao.,emprestimo_contratacao,0.8,neutral,0.5531416439268569,1824,False,False
conv-20260619-000062,2026-06-20T04:06:13.309Z,4,[MASKED],Processando sua solicitação sobre transferencia_ted.,transferencia_ted,0.89,positive,0.8035218717680659,2126,False,True
conv-20260619-000062,2026-06-20T04:06:19.309Z,5,[MASKED],Processando sua solicitação sobre fatura.,fatura,0.97,neutral,0.5022542976682232,588,True,False
conv-20260619-000062,2026-06-20T04:06:27.309Z,6,[MASKED],Processando sua solicitação sobre resgate.,resgate,0.81,positive,0.8622148473565318,1066,True,False
conv-20260619-000062,2026-06-20T04:06:39.309Z,7,[MASKED],Processando sua solicitação sobre cotacao_seguro.,cotacao_seguro,0.87,neutral,0.579804819359772,816,True,False
conv-20260615-000063,2026-06-16T05:35:54.309Z,1,[MASKED],Processando sua solicitação sobre sinistro.,sinistro,0.79,positive,0.8004803220894466,2647,True,False
conv-20260615-000063,2026-06-16T05:36:07.309Z,2,[MASKED],Processando sua solicitação sobre emprestimo_simulacao.,emprestimo_simulacao,0.77,neutral,0.486387134030138,2325,False,False
conv-20260619-000064,2026-06-20T03:41:33.309Z,1,[MASKED],Processando sua solicitação sobre previdencia.,previdencia,0.78,positive,0.7827164104931662,2261,False,False
conv-20260619-000064,2026-06-20T03:41:41.309Z,2,[MASKED],Processando sua solicitação sobre limite.,limite,0.99,neutral,0.5232441988909007,2932,False,False
conv-20260619-000064,2026-06-20T03:41:51.309Z,3,[MASKED],Consultando seu extrato dos últimos 30 dias.,extrato,0.93,positive,0.8705528290358402,1456,True,False
conv-20260605-000065,2026-06-05T21:41:38.309Z,1,[MASKED],Processando sua solicitação sobre fatura.,fatura,0.99,neutral,0.539014228729539,1559,True,False
conv-20260605-000065,2026-06-05T21:41:51.309Z,2,[MASKED],Processando sua solicitação sobre pagamento_boleto.,pagamento_boleto,0.8,positive,0.8393053376942349,678,False,True
conv-20260605-000065,2026-06-05T21:41:55.309Z,3,[MASKED],Processando sua solicitação sobre emprestimo_simulacao.,emprestimo_simulacao,0.96,neutral,0.40381566478683883,1611,False,False
conv-20260605-000065,2026-06-05T21:42:04.309Z,4,[MASKED],Processando sua solicitação sobre pagamento_boleto.,pagamento_boleto,0.88,negative,0.1372834774835038,907,False,False
conv-20260605-000065,2026-06-05T21:42:18.309Z,5,[MASKED],Seu saldo atual é R$ 34795.00.,saldo,0.83,positive,0.778679963565455,662,True,False
conv-20260605-000065,2026-06-05T21:42:26.309Z,6,[MASKED],Processando sua solicitação sobre cartao_desbloqueio.,cartao_desbloqueio,0.94,negative,0.22515847274315262,1467,False,False
conv-20260605-000065,2026-06-05T21:42:29.309Z,7,[MASKED],Processando sua solicitação sobre previdencia.,previdencia,0.91,positive,0.7175590034274604,1647,False,False
conv-20260605-000065,2026-06-05T21:42:42.309Z,8,[MASKED],Processando sua solicitação sobre cambio.,cambio,0.85,neutral,0.4624765528883567,1431,False,False
conv-20260605-000065,2026-06-05T21:42:47.309Z,9,[MASKED],Processando sua solicitação sobre cotacao_seguro.,cotacao_seguro,0.96,neutral,0.46179967923243653,1067,True,False
conv-20260605-000065,2026-06-05T21:43:02.309Z,10,[MASKED],Processando sua solicitação sobre resgate.,resgate,0.88,negative,0.2897203128329523,2813,True,False
conv-20260610-000066,2026-06-10T19:55:47.309Z,1,[MASKED],Processando sua solicitação sobre resgate.,resgate,0.78,positive,0.8692276471923468,606,False,False
conv-20260610-000066,2026-06-10T19:55:55.309Z,2,[MASKED],Processando sua solicitação sobre seguros.,seguros,0.8,neutral,0.40644591064540914,2087,True,False
conv-20260610-000066,2026-06-10T19:56:04.309Z,3,[MASKED],Processando sua solicitação sobre sinistro.,sinistro,0.97,neutral,0.5971255279172736,1330,False,False
conv-20260610-000066,2026-06-10T19:56:14.309Z,4,[MASKED],Processando sua solicitação sobre sinistro.,sinistro,0.93,neutral,0.47607483375102416,2251,False,False
conv-20260610-000066,2026-06-10T19:56:28.309Z,5,[MASKED],Processando sua solicitação sobre saque_exterior.,saque_exterior,0.94,neutral,0.5041298182447498,2932,False,False
conv-20260616-000067,2026-06-16T20:21:24.309Z,1,[MASKED],Processando sua solicitação sobre transferencia_ted.,transferencia_ted,0.79,positive,0.8170895441440381,2350,True,False
conv-20260616-000067,2026-06-16T20:21:32.309Z,2,[MASKED],Processando sua solicitação sobre transferencia_ted.,transferencia_ted,0.96,positive,0.8765096894721437,602,True,False
conv-20260616-000067,2026-06-16T20:21:46.309Z,3,[MASKED],Processando sua solicitação sobre seguros.,seguros,0.9,positive,0.7170613088068625,1006,False,False
conv-20260616-000067,2026-06-16T20:21:57.309Z,4,[MASKED],Processando sua solicitação sobre cambio.,cambio,0.93,positive,0.8824505557644265,1154,True,False
conv-20260616-000067,2026-06-16T20:22:02.309Z,5,[MASKED],Processando sua solicitação sobre seguros.,seguros,0.93,neutral,0.4892516468298145,710,True,False
conv-20260616-000067,2026-06-16T20:22:07.309Z,6,[MASKED],Processando sua solicitação sobre cotacao_seguro.,cotacao_seguro,0.86,neutral,0.5710822112838063,514,True,False
conv-20260616-000067,2026-06-16T20:22:17.309Z,7,[MASKED],Processando sua solicitação sobre sinistro.,sinistro,0.85,neutral,0.41588098347368324,1388,True,False
conv-20260616-000067,2026-06-16T20:22:28.309Z,8,[MASKED],Cartão bloqueado por segurança.,cartao_bloqueio,0.79,neutral,0.4110127876002742,2783,False,True
conv-20260616-000067,2026-06-16T20:22:41.309Z,9,[MASKED],Processando sua solicitação sobre saque_exterior.,saque_exterior,0.78,positive,0.8987470361266262,2971,True,False
conv-20260630-000068,2026-06-30T19:12:31.309Z,1,[MASKED],Processando sua solicitação sobre previdencia.,previdencia,0.8,neutral,0.4116369174559448,2658,True,False
conv-20260630-000068,2026-06-30T19:12:45.309Z,2,[MASKED],Processando sua solicitação sobre cambio.,cambio,0.88,neutral,0.5990048671115102,1676,False,False
conv-20260630-000068,2026-06-30T19:12:57.309Z,3,[MASKED],Processando sua solicitação sobre saque_exterior.,saque_exterior,0.87,neutral,0.43598144633123825,2533,True,False
conv-20260630-000068,2026-06-30T19:13:03.309Z,4,[MASKED],Seu saldo atual é R$ 41090.00.,saldo,0.93,positive,0.7414661672704881,984,False,False
conv-20260630-000068,2026-06-30T19:13:11.309Z,5,[MASKED],Processando sua solicitação sobre limite.,limite,0.9,neutral,0.5380034123087327,2795,False,False
conv-20260630-000068,2026-06-30T19:13:18.309Z,6,[MASKED],Processando sua solicitação sobre cartao_desbloqueio.,cartao_desbloqueio,0.91,neutral,0.46827231704600053,2575,True,False
conv-20260630-000069,2026-07-01T02:13:41.309Z,1,[MASKED],Consultando seu extrato dos últimos 30 dias.,extrato,0.98,neutral,0.4560920057307767,1858,True,False
conv-20260630-000069,2026-07-01T02:13:50.309Z,2,[MASKED],Processando sua solicitação sobre previdencia.,previdencia,0.89,neutral,0.5729187381004451,1179,False,False
conv-20260630-000069,2026-07-01T02:13:58.309Z,3,[MASKED],Consultando seu extrato dos últimos 30 dias.,extrato,0.84,neutral,0.565891493783484,1612,False,False
conv-20260630-000069,2026-07-01T02:14:05.309Z,4,[MASKED],Processando sua solicitação sobre seguros.,seguros,0.97,positive,0.7887548185974281,959,True,False
conv-20260630-000069,2026-07-01T02:14:16.309Z,5,[MASKED],Processando sua solicitação sobre resgate.,resgate,0.96,positive,0.7620717417829234,1279,False,False
conv-20260623-000070,2026-06-24T02:43:48.309Z,1,[MASKED],Processando sua solicitação sobre aplicacao.,aplicacao,0.82,positive,0.7638299581002997,1359,False,False
conv-20260623-000070,2026-06-24T02:43:55.309Z,2,[MASKED],Processando sua solicitação sobre resgate.,resgate,0.88,positive,0.7204750585654041,1145,False,False
conv-20260623-000070,2026-06-24T02:44:02.309Z,3,[MASKED],Processando sua solicitação sobre resgate.,resgate,0.82,neutral,0.578448620943336,1660,False,True
conv-20260623-000070,2026-06-24T02:44:12.309Z,4,[MASKED],Consultando seu extrato dos últimos 30 dias.,extrato,0.84,positive,0.8409355187358281,933,False,False
conv-20260623-000070,2026-06-24T02:44:19.309Z,5,[MASKED],Processando sua solicitação sobre fatura.,fatura,0.77,neutral,0.5845567982729419,1311,False,False
conv-20260623-000070,2026-06-24T02:44:23.309Z,6,[MASKED],Processando sua solicitação sobre transferencia_ted.,transferencia_ted,0.92,neutral,0.493079312846878,898,True,False
conv-20260629-000071,2026-06-30T03:02:33.309Z,1,[MASKED],Processando sua solicitação sobre cambio.,cambio,0.86,neutral,0.518107191344264,2777,True,False
conv-20260629-000071,2026-06-30T03:02:44.309Z,2,[MASKED],Processando sua solicitação sobre seguros.,seguros,0.95,positive,0.818194039808435,2475,False,False
conv-20260629-000071,2026-06-30T03:02:52.309Z,3,[MASKED],Processando sua solicitação sobre previdencia.,previdencia,0.93,positive,0.8423817643138591,1467,False,False
conv-20260612-000072,2026-06-12T21:46:11.309Z,1,[MASKED],Você possui R$ 76750.00 investidos.,investimentos,0.86,positive,0.7411323363803578,2676,False,False
conv-20260612-000072,2026-06-12T21:46:26.309Z,2,[MASKED],Processando sua solicitação sobre cartao_desbloqueio.,cartao_desbloqueio,0.89,neutral,0.5222981512344206,2280,False,False
conv-20260612-000072,2026-06-12T21:46:33.309Z,3,[MASKED],Consultando seu extrato dos últimos 30 dias.,extrato,0.92,negative,0.26415065672799387,2012,False,False
conv-20260612-000072,2026-06-12T21:46:40.309Z,4,[MASKED],Seu saldo atual é R$ 38776.00.,saldo,0.9,neutral,0.5423547303420151,1463,False,False
conv-20260602-000073,2026-06-03T04:21:11.309Z,1,[MASKED],Transferência PIX realizada com sucesso.,transferencia_pix,0.86,negative,0.1848249369145185,2975,False,False
conv-20260602-000073,2026-06-03T04:21:17.309Z,2,[MASKED],Processando sua solicitação sobre seguros.,seguros,0.95,neutral,0.4473499934556037,2239,False,False
conv-20260602-000073,2026-06-03T04:21:28.309Z,3,[MASKED],Processando sua solicitação sobre saque_exterior.,saque_exterior,0.87,positive,0.7737157197492784,2003,False,False
conv-20260602-000073,2026-06-03T04:21:32.309Z,4,[MASKED],Processando sua solicitação sobre resgate.,resgate,0.86,negative,0.11564692038797852,2656,True,False
conv-20260602-000073,2026-06-03T04:21:45.309Z,5,[MASKED],Você possui R$ 81352.00 investidos.,investimentos,0.76,neutral,0.46870923420046756,2708,True,False
conv-20260602-000073,2026-06-03T04:21:56.309Z,6,[MASKED],Transferência PIX realizada com sucesso.,transferencia_pix,0.98,neutral,0.5596446444013983,2850,False,False
conv-20260602-000073,2026-06-03T04:22:10.309Z,7,[MASKED],Processando sua solicitação sobre cambio.,cambio,0.76,neutral,0.4946321063908057,1745,True,False
conv-20260602-000073,2026-06-03T04:22:23.309Z,8,[MASKED],Processando sua solicitação sobre cartao_desbloqueio.,cartao_desbloqueio,0.87,positive,0.8702890512105269,611,False,False
conv-20260623-000074,2026-06-24T06:38:11.309Z,1,[MASKED],Cartão bloqueado por segurança.,cartao_bloqueio,0.97,negative,0.13083005970360967,1904,False,False
conv-20260623-000074,2026-06-24T06:38:20.309Z,2,[MASKED],Processando sua solicitação sobre emprestimo_simulacao.,emprestimo_simulacao,0.79,neutral,0.5155514787649529,1474,False,False
conv-20260623-000074,2026-06-24T06:38:35.309Z,3,[MASKED],Processando sua solicitação sobre aplicacao.,aplicacao,0.82,positive,0.8492301090780672,715,True,False
conv-20260623-000074,2026-06-24T06:38:49.309Z,4,[MASKED],Processando sua solicitação sobre emprestimo_simulacao.,emprestimo_simulacao,0.75,positive,0.8854445052106814,2443,False,False
conv-20260623-000074,2026-06-24T06:38:57.309Z,5,[MASKED],Processando sua solicitação sobre pagamento_boleto.,pagamento_boleto,0.83,positive,0.8688478565689711,668,False,False
conv-20260623-000074,2026-06-24T06:39:04.309Z,6,[MASKED],Processando sua solicitação sobre aplicacao.,aplicacao,0.94,neutral,0.5498181823518826,1545,True,False
conv-20260623-000074,2026-06-24T06:39:17.309Z,7,[MASKED],Processando sua solicitação sobre seguros.,seguros,0.95,neutral,0.40239228220470064,1783,True,False
conv-20260623-000074,2026-06-24T06:39:30.309Z,8,[MASKED],Processando sua solicitação sobre transferencia_ted.,transferencia_ted,0.8,positive,0.7047400945714075,1939,True,True
conv-20260623-000074,2026-06-24T06:39:42.309Z,9,[MASKED],Processando sua solicitação sobre aplicacao.,aplicacao,0.84,positive,0.8527715532480139,991,True,False
